0.0,1455750844458
0.0,1455750855029
0.0,1455750865634
0.0,1455750876239
0.0,1455750883052
0.0,1455750883672
0.0,1455750886803
0.0,1455750893734
0.0,1455750894325
0.0,1455750897272
0.7075197131287285,1455750907755
0.6312629414131015,1455750918305
0.6491337745187201,1455750928880
0.6305344441820875,1455750939473
0.6280546439074767,1455750950046
0.6399038971240535,1455750960600
0.6333376384796172,1455750971143
0.6402430952656386,1455750981735
0.637930141020862,1455750992346
0.6464913966744693,1455751002856
0.6437390750759533,1455751013459
0.6497950439673222,1455751024056
0.6505286387438393,1455751034675
0.6554533504067326,1455751045234
0.6559373753383424,1455751055780
0.6588006725922901,1455751066333
0.6591878352146252,1455751076899
0.6621930304986473,1455751087465
0.6645739464819808,1455751098027
0.6681741050691812,1455751108524
0.6677279231724751,1455751119129
0.6703617199700876,1455751129622
0.6706642574918078,1455751140193
0.6703085048507786,1455751150748
0.6723599861566919,1455751161300
0.6720359354147921,1455751171822
0.6731167587046754,1455751182335
0.6712505235907015,1455751192943
0.6740144303089244,1455751203420
0.6696181923588462,1455751213927
0.6695748725499453,1455751224464
0.6644923365914848,1455751234991
0.6644349430263751,1455751245555
0.6626678066727445,1455751256065
0.6611482141211269,1455751266627
0.6593498689171724,1455751277175
0.6579919033322232,1455751287699
0.6565033417104807,1455751298246
0.6547203395437243,1455751308739
0.6546397854738093,1455751319362
0.6529394160513007,1455751329899
0.6515010317860821,1455751340428
0.649891886498337,1455751350939
0.6494406694967481,1455751361427
0.6480750158103711,1455751371969
0.6469552780258914,1455751382517
0.6452968380072752,1455751393042
0.6459329330015677,1455751403572
0.6434172813300432,1455751414120
0.6444928932864598,1455751424663
0.6422536267377641,1455751435191
0.6424396750034105,1455751445745
0.6407530006212661,1455751456227
0.6410790785983822,1455751466738
0.6402599213329572,1455751477209
0.6391247832712099,1455751487820
0.6392437168293023,1455751498347
0.638199917622618,1455751509138
0.6375492303684993,1455751519613
0.6374935298757085,1455751530166
0.6368501419848906,1455751540721
0.6368371712259984,1455751551224
0.6365340166568884,1455751561753
0.635919204204052,1455751572250
0.6352533643677982,1455751582809
0.6333276937735781,1455751593414
0.6339954936219303,1455751603898
0.6327230158053736,1455751614454
0.6332170622797583,1455751624946
0.6322184150671939,1455751635483
0.6328014046885084,1455751645992
0.6323550414442884,1455751656525
0.6319618442606649,1455751667071
0.6319734407605146,1455751677722
0.6315188608334671,1455751688273
0.6314079995096475,1455751698748
0.6311667504016616,1455751709347
0.6311569145238797,1455751719916
0.6308514038389461,1455751730494
0.6308609512808018,1455751741004
0.6304921492504973,1455751751520
0.630443686311837,1455751761975
0.6288916041557067,1455751772529
0.6297356537660246,1455751783033
0.6285885090414598,1455751793559
0.6293145830812421,1455751804140
0.6287359910364461,1455751814637
0.6287921570030361,1455751825187
0.6279297660251895,1455751835720
0.6279654523735766,1455751846460
0.6272663497369119,1455751856944
0.6275844532317458,1455751867450
0.6268227253136507,1455751878025
0.6270589157076378,1455751888514
0.6267899451837038,1455751899114
0.6257470712098864,1455751909625
0.6247790548065622,1455751920205
0.6234829355396618,1455751927135
0.6240977211631116,1455751927709
0.6237501177858042,1455751930714
0.6234864531592821,1455751941162
0.6216945581458454,1455751951715
0.6223685648601168,1455751962157
0.6217713475826967,1455751972681
0.6222983435702288,1455751983215
0.6217891688879642,1455751993598
0.6227499125595024,1455752003962
0.6234719057359147,1455752014328
