production-topology1-1-1455783030,0.6275992474144596,0.6275992474144596,1455783092072
production-topology2-2-1455783036,0.6177562116918149,0.6177562116918149,1455783102662
production-topology1-1-1455783030,0.6325485637399606,0.6325485637399606,1455783102663
production-topology2-2-1455783036,0.6225463306348071,0.6225463306348071,1455783113334
production-topology1-1-1455783030,0.6361483291351494,0.6361483291351494,1455783113334
production-topology3-3-1455783043,0.0,0.0,1455783113335
production-topology4-4-1455783050,0.0,0.0,1455783113335
/var/nimbus/storm/bin/storm rebalance production-topology4 -e spout_head=5
1455783113623
/var/nimbus/storm/bin/storm rebalance production-topology1 -e spout_head=3
production-topology2-2-1455783036,0.6156893499290215,0.6156893499290215,1455783123892
production-topology1-1-1455783030,0.6341344495230122,0.6341344495230122,1455783123893
production-topology3-3-1455783043,0.0,0.0,1455783123894
production-topology4-4-1455783050,0.0,0.0,1455783123895
/var/nimbus/storm/bin/storm rebalance production-topology3 -e spout_head=5
1455783124291
/var/nimbus/storm/bin/storm rebalance production-topology2 -e spout_head=3
production-topology2-2-1455783036,0.6058965441887075,0.6058965441887075,1455783134604
production-topology1-1-1455783030,0.7075158012817649,0.7075158012817649,1455783134605
production-topology3-3-1455783043,0.0,0.0,1455783134605
production-topology4-4-1455783050,0.0,0.0,1455783134606
production-topology2-2-1455783036,0.6671050210944152,0.6671050210944152,1455783145299
production-topology1-1-1455783030,0.7176439973485785,0.7176439973485785,1455783145301
production-topology3-3-1455783043,0.0,0.0,1455783145301
production-topology4-4-1455783050,0.0,0.0,1455783145302
production-topology2-2-1455783036,0.67859185574928,0.67859185574928,1455783152386
production-topology1-1-1455783030,0.7207885436113377,0.7207885436113377,1455783152387
production-topology3-3-1455783043,0.0,0.0,1455783152387
production-topology4-4-1455783050,0.0,0.0,1455783152388
production-topology2-2-1455783036,0.679100928155215,0.679100928155215,1455783152995
production-topology1-1-1455783030,0.7207885436113377,0.7207885436113377,1455783152996
production-topology3-3-1455783043,0.0,0.0,1455783152997
production-topology4-4-1455783050,0.0,0.0,1455783152998
production-topology2-2-1455783036,0.6828521984162296,0.6828521984162296,1455783155918
production-topology1-1-1455783030,5.823728079017651,5.823728079017651,1455783155919
production-topology3-3-1455783043,0.0,0.0,1455783155920
production-topology4-4-1455783050,0.0,0.0,1455783155920
production-topology2-2-1455783036,0.6828521984162296,0.6828521984162296,1455783162947
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783162948
production-topology3-3-1455783043,0.0,0.0,1455783162949
production-topology4-4-1455783050,0.5,0.5,1455783162950
production-topology2-2-1455783036,3.3686430939350362,3.3686430939350362,1455783163646
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783163647
production-topology3-3-1455783043,0.0,0.0,1455783163648
production-topology4-4-1455783050,0.5546923944367873,0.5546923944367873,1455783163649
production-topology2-2-1455783036,5.988396346862556,5.988396346862556,1455783166492
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783166492
production-topology3-3-1455783043,0.4469979527861301,0.4469979527861301,1455783166493
production-topology4-4-1455783050,0.8399051072756237,0.8399051072756237,1455783166494
production-topology2-2-1455783036,27.26951606490954,27.26951606490954,1455783177009
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783177010
production-topology3-3-1455783043,0.6361952220772219,0.6361952220772219,1455783177011
production-topology4-4-1455783050,0.622136036760655,0.622136036760655,1455783177011
production-topology2-2-1455783036,3.676925496911924,3.676925496911924,1455783187545
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783187545
production-topology3-3-1455783043,0.6242849944000141,0.6242849944000141,1455783187546
production-topology4-4-1455783050,0.6534001341126637,0.6534001341126637,1455783187547
production-topology2-2-1455783036,2.0317325682086773,2.0317325682086773,1455783198137
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783198138
production-topology3-3-1455783043,0.6245341572911833,0.6245341572911833,1455783198139
production-topology4-4-1455783050,0.6217462333268589,0.6217462333268589,1455783198140
production-topology2-2-1455783036,1.6457588168122823,1.6457588168122823,1455783208706
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783208707
production-topology3-3-1455783043,0.6264608683688017,0.6264608683688017,1455783208708
production-topology4-4-1455783050,0.6397151119695806,0.6397151119695806,1455783208709
production-topology2-2-1455783036,1.372096656431636,1.372096656431636,1455783219240
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783219240
production-topology3-3-1455783043,0.6279137961369208,0.6279137961369208,1455783219241
production-topology4-4-1455783050,0.6241294938875624,0.6241294938875624,1455783219242
production-topology2-2-1455783036,1.255836036218505,1.255836036218505,1455783229797
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783229798
production-topology3-3-1455783043,0.6225800703926706,0.6225800703926706,1455783229799
production-topology4-4-1455783050,0.636715608490919,0.636715608490919,1455783229799
production-topology2-2-1455783036,1.2037674896949064,1.2037674896949064,1455783240343
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783240344
production-topology3-3-1455783043,0.6219751828037209,0.6219751828037209,1455783240344
production-topology4-4-1455783050,0.6249115387813086,0.6249115387813086,1455783240345
production-topology2-2-1455783036,1.0990543493206335,1.0990543493206335,1455783250858
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783250859
production-topology3-3-1455783043,0.6198375066218664,0.6198375066218664,1455783250859
production-topology4-4-1455783050,0.6232381098167816,0.6232381098167816,1455783250860
production-topology2-2-1455783036,1.063099916610668,1.063099916610668,1455783261366
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783261367
production-topology3-3-1455783043,0.6185174017754405,0.6185174017754405,1455783261368
production-topology4-4-1455783050,0.6222481232343903,0.6222481232343903,1455783261368
production-topology2-2-1455783036,1.0051561923386783,1.0051561923386783,1455783271939
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783271940
production-topology3-3-1455783043,0.6177746863758147,0.6177746863758147,1455783271940
production-topology4-4-1455783050,0.6235652068139266,0.6235652068139266,1455783271941
production-topology2-2-1455783036,0.9837851194873626,0.9837851194873626,1455783282524
production-topology1-1-1455783030,5.83631615560791,5.83631615560791,1455783282525
production-topology3-3-1455783043,0.6165024809156587,0.6165024809156587,1455783282526
production-topology4-4-1455783050,0.6219249247089393,0.6219249247089393,1455783282527
production-topology2-2-1455783036,0.9452587176637899,0.9452587176637899,1455783293143
production-topology1-1-1455783030,665.0840703196402,665.0840703196402,1455783293144
production-topology3-3-1455783043,0.6163191865507563,0.6163191865507563,1455783293144
production-topology4-4-1455783050,0.6224135047558976,0.6224135047558976,1455783293145
production-topology2-2-1455783036,0.9353615165246493,0.9353615165246493,1455783303740
production-topology1-1-1455783030,5.630279524613263,5.630279524613263,1455783303741
production-topology3-3-1455783043,0.6156202845389468,0.6156202845389468,1455783303742
production-topology4-4-1455783050,0.6232892952047826,0.6232892952047826,1455783303743
production-topology2-2-1455783036,0.9104058881577994,0.9104058881577994,1455783314277
production-topology1-1-1455783030,3.0858857462401543,3.0858857462401543,1455783314277
production-topology3-3-1455783043,0.6203699264369338,0.6203699264369338,1455783314278
production-topology4-4-1455783050,0.6259277831255304,0.6259277831255304,1455783314278
production-topology2-2-1455783036,0.8969360263740772,0.8969360263740772,1455783324743
production-topology1-1-1455783030,2.061865715839007,2.061865715839007,1455783324744
production-topology3-3-1455783043,0.6160907425728579,0.6160907425728579,1455783324744
production-topology4-4-1455783050,0.6252405823240907,0.6252405823240907,1455783324745
production-topology2-2-1455783036,0.8819794609670168,0.8819794609670168,1455783335309
production-topology1-1-1455783030,1.7153878519436616,1.7153878519436616,1455783335310
production-topology3-3-1455783043,0.6163565351116247,0.6163565351116247,1455783335311
production-topology4-4-1455783050,0.624412872181603,0.624412872181603,1455783335312
production-topology2-2-1455783036,0.8716772792808816,0.8716772792808816,1455783345873
production-topology1-1-1455783030,1.458358831391048,1.458358831391048,1455783345873
production-topology3-3-1455783043,0.6167109586615649,0.6167109586615649,1455783345874
production-topology4-4-1455783050,0.6256377476726602,0.6256377476726602,1455783345874
production-topology2-2-1455783036,0.8589415516784542,0.8589415516784542,1455783356376
production-topology1-1-1455783030,1.338410966128758,1.338410966128758,1455783356377
production-topology3-3-1455783043,0.6184132088166181,0.6184132088166181,1455783356378
production-topology4-4-1455783050,0.6256386057931885,0.6256386057931885,1455783356379
production-topology2-2-1455783036,0.8504818321444592,0.8504818321444592,1455783366942
production-topology1-1-1455783030,1.2236526421185108,1.2236526421185108,1455783366943
production-topology3-3-1455783043,0.6212753904330768,0.6212753904330768,1455783366943
production-topology4-4-1455783050,0.6236639349934374,0.6236639349934374,1455783366944
production-topology2-2-1455783036,0.8436816383254104,0.8436816383254104,1455783377523
production-topology1-1-1455783030,1.1604304131690202,1.1604304131690202,1455783377523
production-topology3-3-1455783043,0.6226322219310252,0.6226322219310252,1455783377524
production-topology4-4-1455783050,0.6241806062887746,0.6241806062887746,1455783377525
production-topology2-2-1455783036,0.8337040975336565,0.8337040975336565,1455783388102
production-topology1-1-1455783030,1.094053711346485,1.094053711346485,1455783388103
production-topology3-3-1455783043,0.6209200502229315,0.6209200502229315,1455783388104
production-topology4-4-1455783050,0.6250439006005316,0.6250439006005316,1455783388104
production-topology2-2-1455783036,0.8275805332634005,0.8275805332634005,1455783398687
