production-topology1-1-1478822800,spout_head,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,bolt_aggregate,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,bolt_transform,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,bolt_output_sink,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,bolt_join,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,bolt_filter_2,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,bolt_filter,0.0,0.0,0.0,1478822801163
production-topology1-1-1478822800,spout_head,0.0,0.0,0.0,1478822806360
production-topology1-1-1478822800,bolt_aggregate,0.0,0.0,0.0,1478822806360
production-topology1-1-1478822800,bolt_transform,0.0,0.0,0.0,1478822806360
production-topology1-1-1478822800,bolt_output_sink,0.0,0.0,0.0,1478822806360
production-topology1-1-1478822800,bolt_join,0.0,0.0,0.0,1478822806361
production-topology1-1-1478822800,bolt_filter_2,0.0,0.0,0.0,1478822806361
production-topology1-1-1478822800,bolt_filter,0.0,0.0,0.0,1478822806361
production-topology1-1-1478822800,spout_head,0.0,0.0,0.0,1478822817017
production-topology1-1-1478822800,bolt_aggregate,0.0,37.5,37.5,1478822817018
production-topology1-1-1478822800,bolt_transform,0.0,0.5166666666666666,0.21666666666666665,1478822817018
production-topology1-1-1478822800,bolt_output_sink,0.0,0.0,0.2,1478822817018
production-topology1-1-1478822800,bolt_join,0.0,0.2,0.2,1478822817018
production-topology1-1-1478822800,bolt_filter_2,0.0,0.4,0.0,1478822817018
production-topology1-1-1478822800,bolt_filter,0.0,0.4,0.2,1478822817018
production-topology1-1-1478822800,spout_head,0.0,0.0,0.0,1478822827513
production-topology1-1-1478822800,bolt_aggregate,0.0,45.25252525252525,50.888888888888886,1478822827513
production-topology1-1-1478822800,bolt_transform,0.0,0.7970695970695971,0.5912087912087912,1478822827513
production-topology1-1-1478822800,bolt_output_sink,0.0,1.44,0.9266666666666665,1478822827513
production-topology1-1-1478822800,bolt_join,0.0,0.9942424242424244,0.6003030303030303,1478822827513
production-topology1-1-1478822800,bolt_filter_2,0.0,0.6106060606060606,0.8169336219336218,1478822827513
