star_ill-1-1481769773,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769773978
star_ill-1-1481769773,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769775280
star_ill-1-1481769773,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769781652
linear_regular-2-1481769780,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769781653
star_ill-1-1481769773,0.38159119106699746,0.09539779776674936,0.0,0.47698898883374685,5.0,1.7976931348623157E308,1620,2100,1481769786375
linear_regular-2-1481769780,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769786375
star_ill-1-1481769773,0.44119657230829934,0.16455755267505937,0.0,0.8227877633752968,5.0,1.7976931348623157E308,2680,4500,1481769789363
diamond_regular-3-1481769788,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769789364
linear_regular-2-1481769780,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769789364
star_ill-1-1481769773,1.2004641206294724,0.3372086473341282,0.0,1.686043236670641,5.0,1.7976931348623157E308,12320,59520,1481769798517
diamond_regular-3-1481769788,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,0,0,1481769798518
linear_regular-2-1481769780,0.0,0.0,0.0,0.0,5.0,1.7976931348623157E308,540,0,1481769798518
star_ill-1-1481769773,1.0001764016187855,0.43191832651765066,0.0,2.159591632588253,5.0,1.7976931348623157E308,18220,72940,1481769810637
diamond_regular-3-1481769788,0.32966718857064126,0.10988906285688042,0.0,0.5494453142844021,5.0,1.7976931348623157E308,20400,7300,1481769810637
linear_regular-2-1481769780,1.058686700795603,0.21173734015912057,0.0,1.058686700795603,5.0,1.7976931348623157E308,6500,6960,1481769810637
star_ill-1-1481769773,0.9950292032769386,0.5023071861125616,0.0,2.5115359305628084,5.0,1.7976931348623157E308,19700,78160,1481769822875
diamond_regular-3-1481769788,1.121515945006849,0.3627957833943726,0.0,1.813978916971863,5.0,1.7976931348623157E308,63360,71000,1481769822876
linear_regular-2-1481769780,1.054845782640164,0.3522554139059612,0.0,1.7612770695298061,5.0,1.7976931348623157E308,9800,9960,1481769822876
star_ill-1-1481769773,0.9999107601965173,0.55759647212189,0.0,2.7879823606094503,5.0,1.7976931348623157E308,19440,77740,1481769835022
diamond_regular-3-1481769788,0.9973942291030977,0.4897154725361176,0.0,2.448577362680588,5.0,1.7976931348623157E308,76560,76420,1481769835022
linear_regular-2-1481769780,0.9278959783411157,0.4344897802538404,0.0,2.172448901269202,5.0,1.7976931348623157E308,9760,9640,1481769835022
star_ill-1-1481769773,1.0004694226663593,0.601883767176337,0.0,3.009418835881685,5.0,1.7976931348623157E308,18100,72600,1481769847075
diamond_regular-3-1481769788,0.9966514587358881,0.5742048035694127,0.0,2.8710240178470636,5.0,1.7976931348623157E308,77280,77000,1481769847076
linear_regular-2-1481769780,1.0000341519848706,0.5051828267202192,0.0,2.5259141336010957,5.0,1.7976931348623157E308,9740,9740,1481769847076
star_ill-1-1481769773,1.0228824142777777,0.6401563714582861,0.0,3.2007818572914304,5.0,1.7976931348623157E308,19220,77500,1481769859051
diamond_regular-3-1481769788,1.0044101953606193,0.6356627166824422,0.0,3.178313583412211,5.0,1.7976931348623157E308,76400,76720,1481769859051
linear_regular-2-1481769780,1.0438643386666244,0.5650363280475976,0.0,2.825181640237988,5.0,1.7976931348623157E308,9340,9380,1481769859051
star_ill-1-1481769773,0.9831086748712988,0.6687357300760371,0.0,3.343678650380186,5.0,1.7976931348623157E308,19660,77700,1481769871102
diamond_regular-3-1481769788,0.9949111284897145,0.6805687681583512,0.0,3.402843840791756,5.0,1.7976931348623157E308,73760,73380,1481769871102
linear_regular-2-1481769780,0.9883839662447257,0.6073710918673104,0.0,3.036855459336552,5.0,1.7976931348623157E308,9740,9740,1481769871103
star_ill-1-1481769773,0.9899060096413053,0.6934411361964424,0.0,3.4672056809822123,5.0,1.7976931348623157E308,19280,77560,1481769884175
diamond_regular-3-1481769788,1.007089278607811,0.7168488248749578,0.0,3.584244124374789,5.0,1.7976931348623157E308,79120,79720,1481769884175
linear_regular-2-1481769780,1.0001257323911787,0.6430760591876621,0.0,3.2153802959383104,5.0,1.7976931348623157E308,9660,9800,1481769884175
star_ill-1-1481769773,0.9997392224332435,0.7153195709276424,0.0,3.5765978546382122,5.0,1.7976931348623157E308,21940,87400,1481769896010
