production-topology1-1-1479232890,0.0,0.0,0.0,0,0,1479232891047
production-topology1-1-1479232890,0.0,0.0,0.0,0,0,1479232897345
production-topology1-1-1479232890,0.9116198538645853,0.30387328462152846,83.26499999999999,3580,2260,1479232908308
production-topology1-1-1479232890,1.0590433263351544,0.4926657950499349,68.7425,3660,2320,1479232919152
production-topology1-1-1479232890,1.0533840474286191,0.6048094455256717,79.84999999999998,4780,3240,1479232929854
production-topology1-1-1479232890,0.8969893937064933,0.6535061035558086,72.59500000000001,3720,2280,1479232940628
production-topology1-1-1479232890,1.015226645470894,0.7051804666865351,93.49,4740,3160,1479232951329
production-topology1-1-1479232890,1.036052836052836,0.7465395128573227,63.67500000000001,3700,2260,1479232962090
production-topology1-1-1479232890,1.065542313642654,0.7819842685001372,75.03750000000001,4760,3120,1479232972700
production-topology1-1-1479232890,0.9146615516624659,0.79525199681637,79.35,3860,2400,1479232983394
production-topology1-1-1479232890,0.9819249891218682,0.8122222688441426,80.76250000000002,4620,3120,1479232993937
production-topology1-1-1479232890,1.084728765155293,0.8349311435367385,74.3375,3680,2300,1479233004652
production-topology1-1-1479232890,0.9474325785018307,0.8435851000725147,76.7,4720,2880,1479233015301
production-topology1-1-1479232890,1.0257505374957143,0.8565969170313147,80.23000000000002,3920,2560,1479233025985
production-topology1-1-1479232890,0.9801093473439735,0.8648310790521586,84.07750000000001,4460,2880,1479233036563
production-topology1-1-1479232890,1.027691203337573,0.875009836819997,78.87500000000003,3960,2600,1479233047260
production-topology1-1-1479232890,1.0115354160317878,0.8830407532442199,74.4875,4500,2740,1479233057818
production-topology1-1-1479232890,1.0039298620234047,0.8897568148430636,84.92999999999999,3960,2680,1479233068431
production-topology1-1-1479232890,1.0730299137968962,0.8994027674195811,77.9475,4380,2860,1479233078976
production-topology1-1-1479232890,0.9997120063450057,0.9044182293658525,84.565,3800,2380,1479233089620
production-topology1-1-1479232890,0.9855876685430413,0.9082834407552424,75.025,4720,3000,1479233100128
production-topology1-1-1479232890,0.8899071779928803,0.9074481560842259,82.23250000000003,3760,2340,1479233110708
production-topology1-1-1479232890,1.0361615897542729,0.9130443923307496,75.4,4660,3000,1479233121307
production-topology1-1-1479232890,1.0616798112886308,0.9192375347873281,73.6575,3800,2440,1479233131948
production-topology1-1-1479232890,0.908853906585631,0.9188221896592601,70.4075,4600,2960,1479233142510
production-topology1-1-1479232890,0.9311560938738638,0.919296570590591,79.75750000000001,3900,2340,1479233153193
production-topology1-1-1479232890,1.0957391357490944,0.9258314804112764,75.4775,4600,3000,1479233163733
production-topology1-1-1479232890,1.019790935707891,0.9291871752432984,92.0875,3740,2420,1479233174268
production-topology1-1-1479232890,0.967352748754464,0.9305032295023041,74.225,4680,3000,1479233184946
production-topology1-1-1479232890,0.9806959990926741,0.9321763218219831,68.4275,3800,2380,1479233195493
production-topology1-1-1479232890,1.0435923401914844,0.9669627331616992,73.305,4660,3040,1479233206226
production-topology1-1-1479232890,0.9236554792352817,0.9977512491362087,72.10999999999999,3900,2320,1479233216756
production-topology1-1-1479232890,1.0973469339421413,1.0039421518054605,78.33250000000001,4480,2980,1479233227436
production-topology1-1-1479232890,1.0125063990887162,1.002390920897246,67.41749999999999,3840,2440,1479233237960
production-topology1-1-1479232890,1.025114710935636,1.0014486096808133,71.7325,4620,3000,1479233248549
production-topology1-1-1479232890,0.9457082312669511,1.0030725709328285,72.05250000000002,3700,2420,1479233259101
production-topology1-1-1479232890,0.9489724844174315,1.000864098897713,86.81250000000001,4680,3040,1479233269625
production-topology1-1-1479232890,0.9722984318927442,0.9987389520923767,81.39750000000001,3820,2320,1479233280164
production-topology1-1-1479232890,1.0128556725415363,0.9969827307223394,88.8025,4680,3020,1479233290680
production-topology1-1-1479232890,1.0680454297475572,1.0020955266585092,85.08250000000001,3600,2360,1479233301319
production-topology1-1-1479232890,1.026004368777711,1.003564839313704,86.535,4760,3080,1479233311862
production-topology1-1-1479232890,0.89714851277901,0.9973121642344945,82.8175,3660,2280,1479233322383
production-topology1-1-1479232890,1.019550272420648,0.9997160873651217,76.3475,4840,3040,1479233332915
production-topology1-1-1479232890,1.0153916315129405,0.9993707904990293,85.0725,3580,2320,1479233343484
production-topology1-1-1479232890,1.004929706911114,1.000198135817934,71.27499999999999,4800,3100,1479233354007
production-topology1-1-1479232890,0.9457957732227967,0.9974682881474414,69.8275,3600,2340,1479233364737
production-topology1-1-1479232890,1.003268016291792,0.9971927081561083,73.75250000000001,4820,3060,1479233375247
production-topology1-1-1479232890,1.0371974337999061,0.998301627215325,65.05000000000001,3680,2240,1479233385761
production-topology1-1-1479232890,1.0004986023012608,0.995883916832137,74.905,4780,3080,1479233396320
production-topology1-1-1479232890,0.9370240407084998,0.993794317977587,78.07749999999999,3620,2380,1479233406867
production-topology1-1-1479232890,1.0361825691970497,0.9954808146660538,90.51750000000001,4880,3120,1479233417395
production-topology1-1-1479232890,1.0821210621118271,1.0018879441366852,65.14750000000001,3560,2280,1479233427906
production-topology1-1-1479232890,0.9753333295023673,0.9998603354616217,69.21999999999998,4120,2700,1479233438576
production-topology1-1-1479232890,0.9824689765632743,0.9972199743041098,74.095,4300,2680,1479233449088
production-topology1-1-1479232890,0.9872910101451687,0.9998345444227611,76.23000000000002,3900,2460,1479233459703
production-topology1-1-1479232890,0.9542068150605115,1.0006029017956493,76.285,4540,2920,1479233470228
production-topology1-1-1479232890,1.1507614485028483,1.0024369788874412,82.22749999999999,3720,2520,1479233480841
production-topology1-1-1479232890,0.9395491124764924,0.9997622514463945,84.62999999999998,4660,2920,1479233491367
production-topology1-1-1479232890,0.9972114324726912,1.0007575409036689,79.52250000000001,3820,2440,1479233502062
production-topology1-1-1479232890,1.053174131935688,1.0031734786651025,72.05,4600,2940,1479233512559
production-topology1-1-1479232890,0.997104192792998,1.0016238737518197,82.24000000000001,3880,2460,1479233523215
production-topology1-1-1479232890,0.9733270554786243,1.0032795929599312,79.42250000000001,4540,2960,1479233533793
production-topology1-1-1479232890,1.0914272175740243,1.003082269080994,71.3375,3920,2460,1479233544432
production-topology1-1-1479232890,0.9317371198397785,1.000389959772696,79.2175,4540,2940,1479233555023
production-topology1-1-1479232890,0.9533340654025069,0.9979972715882582,72.535,3860,2480,1479233565561
production-topology1-1-1479232890,1.0150335756016626,1.0003081163994154,90.12750000000001,4560,3020,1479233576184
production-topology1-1-1479232890,0.9773932230878121,1.0012554743550948,72.65,3720,2340,1479233586717
production-topology1-1-1479232890,1.0473879453045427,1.0037584581354881,76.385,4700,3000,1479233597417
production-topology1-1-1479232890,0.9667928184358597,1.002223029665299,77.24000000000001,3880,2480,1479233607943
production-topology1-1-1479232890,0.9583532853401854,0.9985666248517198,80.30499999999999,4560,2900,1479233618534
production-topology1-1-1479232890,1.0781296814141617,1.0003041352729347,84.08,3740,2520,1479233629194
production-topology1-1-1479232890,0.9802678149475063,1.0030747786785514,69.60499999999999,4680,2940,1479233639782
production-topology1-1-1479232890,1.0871721288055889,1.0053288405580494,72.68249999999999,3640,2340,1479233650358
production-topology1-1-1479232890,1.0207663292498719,1.0055079971492804,78.82,4780,2940,1479233660889
production-topology1-1-1479232890,0.9714428244033506,1.0043917677323548,78.32500000000002,3660,2300,1479233671456
production-topology1-1-1479232890,0.9186405408361945,1.0034865933194679,71.975,4720,3120,1479233682052
production-topology1-1-1479232890,1.0605017155423515,1.0053943832944865,76.325,3620,2340,1479233692655
production-topology1-1-1479232890,1.0318006880270576,1.0052144917687251,75.525,4860,3140,1479233703233
production-topology1-1-1479232890,0.9238369329748032,1.0026591027911764,77.84000000000002,3640,2320,1479233713807
production-topology1-1-1479232890,1.0788388578296897,1.0073862633618829,74.22,4880,3040,1479233724340
production-topology1-1-1479232890,0.9400884837230993,1.004183127179418,84.98750000000001,3460,2260,1479233734860
production-topology1-1-1479232890,0.9541381047231877,0.9999170285997967,70.27250000000001,4840,3100,1479233745425
production-topology1-1-1479232890,1.0604912771226331,1.0027556268538056,72.62499999999999,3540,2300,1479233755930
production-topology1-1-1479232890,0.9738555551914674,1.0024685128080786,83.0875,4920,3080,1479233766425
production-topology1-1-1479232890,0.99499572768549,1.0027253367260895,75.17750000000001,3600,2220,1479233776923
production-topology1-1-1479232890,0.9668626450698624,1.003147197726401,76.4625,4800,3000,1479233787530
production-topology1-1-1479232890,1.1086516458370006,1.0017435376375394,72.555,3640,2440,1479233798026
production-topology1-1-1479232890,0.9140555261626517,1.0008937514270781,78.82250000000002,4620,2920,1479233808555
production-topology1-1-1479232890,1.0310431784043563,1.002021476291467,88.4,3800,2440,1479233819044
production-topology1-1-1479232890,1.0555268402187916,1.0020998999009039,73.44000000000001,4160,2800,1479233829594
production-topology1-1-1479232890,0.9540724727388066,1.000665509232431,69.02000000000001,4320,2640,1479233840106
production-topology1-1-1479232890,1.118401715959068,1.0055013312484455,71.0675,3580,2380,1479233850700
production-topology1-1-1479232890,0.9712709503776458,1.0014961223418997,82.77499999999999,4760,3080,1479233861214
production-topology1-1-1479232890,0.9523891523822643,1.002184523426649,80.42499999999998,3660,2340,1479233871846
production-topology1-1-1479232890,1.037946975424178,1.0050049537607049,74.84,4760,3020,1479233882419
production-topology1-1-1479232890,0.9896896973777557,1.004160157819908,71.9575,3640,2420,1479233893085
production-topology1-1-1479232890,0.9673740756657,1.0038261862391709,75.3875,4800,3060,1479233903639
production-topology1-1-1479232890,1.0840346243180083,1.0050477422062862,76.54499999999999,3640,2320,1479233914209
production-topology1-1-1479232890,0.9905280829810991,1.0058389176911278,69.56999999999998,4900,3120,1479233924746
production-topology1-1-1479232890,0.9128373625415047,1.004321720264505,80.805,3540,2100,1479233935271
production-topology1-1-1479232890,1.0421472434305914,1.0031223056650527,77.19500000000001,4820,3140,1479233945932
production-topology1-1-1479232890,0.987200515417493,1.0033533956807188,66.3775,3720,2340,1479233956418
production-topology1-1-1479232890,1.0446156289680806,1.0019348456861352,78.48249999999999,4760,3100,1479233966962
production-topology1-1-1479232890,0.9513842924594966,0.999622111126456,72.935,3520,2240,1479233977485
production-topology1-1-1479232890,0.9738776988309329,0.9997032736073754,91.4575,4820,3060,1479233988042
production-topology1-1-1479232890,1.0000053346289335,1.0024154334004667,85.05000000000001,3580,2180,1479233998543
production-topology1-1-1479232890,1.0083688769010364,1.0006776721124229,71.88500000000002,4860,3240,1479234009027
production-topology1-1-1479232890,1.093477765759455,1.0027335747035029,75.19250000000001,3680,2360,1479234019580
production-topology1-1-1479232890,0.9895939990004647,1.0049254769043583,85.9225,4740,3100,1479234030076
production-topology1-1-1479232890,0.9637409523221685,1.0010888800541076,79.49249999999999,3720,2280,1479234040568
production-topology1-1-1479232890,1.003079572003171,1.0031885829967766,78.31249999999997,3900,2620,1479234051232
production-topology1-1-1479232890,0.9954101539451227,1.0045643179708412,69.7475,4520,2900,1479234061802
production-topology1-1-1479232890,0.9700933194766302,1.0015510527159743,69.29499999999999,4020,2560,1479234072450
production-topology1-1-1479232890,1.0469489096572269,1.003987497864833,79.13250000000001,4440,2720,1479234082945
production-topology1-1-1479232890,0.9958890410447778,1.0040172749768093,80.10749999999999,3540,2340,1479234093596
production-topology1-1-1479232890,0.9665810219513984,1.004007887539527,73.1875,4860,3060,1479234104099
production-topology1-1-1479232890,1.0034929352228852,1.000502597185723,74.22894736842106,3580,2340,1479234114615
production-topology1-1-1479232890,0.9832633179927618,1.00280952358006,78.2875,4940,3160,1479234125237
production-topology1-1-1479232890,1.024723414766969,1.0025988647921473,81.1325,3540,2280,1479234135712
production-topology1-1-1479232890,1.0045082878227658,1.0008982463789464,72.7225,4820,3100,1479234146214
production-topology1-1-1479232890,1.0623966606051922,1.0045090526411593,75.53250000000001,3640,2420,1479234156692
production-topology1-1-1479232890,0.9055827782187142,0.997415088049814,80.35,4860,3000,1479234167202
production-topology1-1-1479232890,1.0202429607689985,0.9990474883961925,75.08500000000001,3640,2280,1479234177710
production-topology1-1-1479232890,1.110427548856405,1.0043154349453305,80.7875,4780,3120,1479234188280
production-topology1-1-1479232890,0.904390691275937,0.9998635588070557,69.4925,3600,2300,1479234198761
production-topology1-1-1479232890,0.9923962358053807,0.9999537767546431,85.9075,4400,2780,1479234209432
